Id;Color;IdVehicleCatalog
69B771C9C12E4F5694000E5399C708B2;BLANCO;2675
69D6F13B9658415FB69CEA8919F8879F;ROJO;129
69E7A03B0B5E4288BEEBC51EA65CBA3D;BLANCO;4673
6A167457E14B467E92CF8C64FE216BBE;SILVER-GRAY;3918
6A34BF7B54E246A2833C165A91E92278;WHITE;500
6a4231c4-9c38-4b56-9dec-a06c1be3d1cd;NEGRO;77
6A44ED3E1CC04A6C95F471F10367DDD4;PLATA;29
6A4584C205224EF889C957D628254484;WHITE;1779
6A48A067C73F49919E79E79D4D084303;AZUL;2637
6A626AFA4FC74C87BD83C8B9A5E56645;VERDE;326
6A7013F2791A40729174F0FBADBE2AB8;SILVER-GRAY;305
6A93CA993DBD49C3816960D2750374F0;WHITE;196
6A9D175C49F74978BBE11F8E42B3DEE6;AZUL;299
6ab8140e-9a74-4515-82c1-7a7932ad3dc9;BLANCO;40
6AFB0336A09746CEA4C6DD3569F60235;RED;131
6B00946C4C89493C8C37B9BABCC617A5;ROJO;4681
6B05CAD253E2463788E9AE170DD49768;NEGRO;1607
6B178D93DC7F4E11A6F817D77D6D098D;BLANCO;56
6B194CE76D3C425E941D32866D909730;GRIS;47
6B258DCC513443F08D3191E98189E67F;PLATA;119
6B2F3BCF7BB94C88961056DDD20BC630;NEGRO;53
6B649E8DC47D44BD88C5C014EB4C9F22;GRIS;1765
6B8C4041645B40DAB52C6171D43C2784;GRIS;299
6B9857C4CD904235A0D398260095F801;RED;129
6BA8059F289744F9846A3BB6DF2A80F4;BLANCO;429
6BCD5DE2E49F4B86BA36D2363A5DE09E;GRIS;201
6BF7DBF8B76B465A9C5E8529AF1D5C1E;NEGRO;125
6BF9F0606D3040588BF579B6DCEFE875;ARENA;267
6C1276EB767A43FE85BB24B9CBE5ADAA;GRIS;2702
6C22E9BC0230468D9743FF48F0A06A0C;BLANCO;3920
6C3D811E10674B2B9560CCBFD67CC851;NEGRO;258
6C45693F8935458DB474A24DB56930FB;WHITE;10
6CACF119CA6B410AB6AA63B573640D6D;WHITE;57
6CBA4A6363F6436A870CB4E1C30120DD;GRIS;135
6CC2DC44DC12488385964F6E2787293D;NEGRO;3480
6CFB50A4ED484CE2949C03621A70B9E1;AZUL;252
6D084BB73D404C14923389D43CDC0959;AZUL;47
6D23B9C806314DBEBB217FA638B8A287;RED;33
6D3BEAF0B99943B8AC399B6BF80DD0EA;ROJO;4482
6D85BB83638A42969BA0E7EF2BD5B72F;GRIS;4654
6D95F5521A1247219BA84DA28E3636AC;BLANCO;1887
6D97EA35482049989E72E841C59E1469;WHITE;125
6D9872E37DC04927B236F80A72362BA9;ROSA;182
6D9B238276BB472CA34D8F50F1FD8BFB;WHITE;131
6DA172CA7DC148B3A9EF63163A68A7D1;AZUL;46
6DC173A228664F309AA9603B9787139D;GRIS;91
6DD1947531AC41DB8BABC3F396D78A5B;NEGRO;1826
6DD649AE73E046A3A1D65B6AF4654DF5;BLANCO;3450
6DDDAB2296154B0AB5E0B356112EFE59;AZUL;47
6E10D9C374C845BA87C87F9D46F82B8F;AZUL;260
6E389C88E1E44A92B26899DB66703940;WHITE;33
6E3E0D5B8F124DBF8BA2D60C1961614B;BLANCO;196
6E66165724A94E059D07E2025C8B3469;BLANCO;107
6E792CC97E78499BB071B96D0F85DBE6;NEGRO;1405
6E813435C9984566B0D5408D341608EF;ROJO;214
6E877E72B5804C2DA5B20C7CCE711943;GRIS;4597
6EAD4E9FBF2F4C5BA6DFFD4E3B67DFFD;CAFE;3870
6EB159AADAD84D40B9C0B30225305012;NEGRO;464
6EC080BB209D44B08B26CC7D1F844486;GRIS;131
6EC41C5717D449DE83F66291146A880A;GRIS;4707
6EC7355032FE409AB6463276482ED517;BLANCO;353
6ef682fd-2a2b-48fc-84d9-9d510771d31e;AZUL;309
6EF9F4BBDE4A49A3809D65D6415E7631;BLANCO;153
6F034086A5FB4A7BB56C95502A7A6431;RED;185
6F2120AB56E24515BA22527C4EE1D22C;GRIS;286
6F21895A4D2E435FAEC2CB884A533DE4;BLANCO;107
6f2ff7c6-ef60-4f66-ae0b-93995e5ee25e;AZUL;125
6F30713A09284E9A8752AD62A7ED2B8B;NEGRO/RIJO;3916
6F30EAD61D8848B9AC49DDF0A4F2D2BE;GRIS;299
6F613EC215034222AF95504A3DADFC6C;BLANCO;10
6f63496e-74fe-42be-979c-417e66a19eea;VERDE;363
6F635120BDEF4FB79D1CA5ECE433073C;BLANCO;3098
6F828741B15845F2A3297C90170A4CC5;ROJO;10
6F888A561C0743269942A9FE3F9E2A9B;WHITE;10
6F916CEBBE91462695EF9376E088216E;GRIS;46
6FA132942F68479182B6EDE1CC00DAD3;BLACK;1579
6FB99E59A8E3452AA337C462D1315F7D;CAFÉ;47
6FE928E5F12E4D529C464FFACDFE5534;GRIS;779
70032E0227934A76A5CF836F1D0F41FB;BLANCO;112
70326E66157047D29C9CDF26694F2830;NEGRO;3835
70443877D9E2411CBBFA369F2FBFC24A;BEIGE;231
7071C1A8E35C403F9FB95598C3B1EC4A;GRIS;137
7089821E96DA460A8EA66292DE870C47;AZUL;33
70A585699A7844C581E3B0D64FB6FCFC;BLANCO;73
70BB4C5C3A5945719245F4B2DA60C769;RED;131
70C1C6E1843A4A84BCA0373F9935ED87;NEGRO;1767
710F3B8D907E4C61B3D4AA7994B734D7;RED;262
711991AB92F046F6A96C05BB67477D00;NEGRO;3519
713ee216-724d-4ec6-b9f5-df4f13498527;BLANCO;39
7149A5001A634C039EC5F99632F0B92B;NEGRO;169
71622c59-f9f6-4d2a-8207-75383c0594a7;NEGRO;112
7190866E520B4DA783AC5138B84F4079;ROJO;4460
71C1C8AFCB5140E8AFA07B2857B7BE57;BLANCO;182
71C7816ECDFB46F5958AD2D3601EABB6;GRIS;106
71CF80DF8DB44A0D9155C2B014074761;AZUL;103
71e6e6d5-50e9-482f-8678-356aaa52c0ad;PLATA;1566
721FB1510B5649F394F1C85C9D379B23;BLANCO;119
723F547FC8E4442BB4BF0C7902D36866;GRIS;146
72455E7564544AFDBFBFA5FD597EE986;GRIS;47
725BC0100A044BC782CCF17D5962D3A9;BLANCO;3119
7264230B8824410A97601ECE70963916;PLATA;137
726E7397F74C4A768CC31113AE22A456;NEGRO/BLANCO;3075
7278596B92AC442AA2A97E86C867E6E3;PLATA;117
727EFE2F1A2243D7A1FD4350C05A2605;ROJO;10
728EB304D7F148758F590C5229BD99A7;WHITE;2653
729F04D9EB2646EEB468862FCD844F9B;BLANCO;107
72A15404205A4860B9A66474247D8633;RED;40
72A449114F47471CBBACA6310C6A0E41;GRIS;3
72D782BCA25F49CBB368C7A4B2E0D0D0;SILVER-GRAY;2914
72e713f7-9d90-44f1-af60-eb6992159162;CELESTE;92
72F0C67164CE4BACBC631A049CE08759;BLANCO;2086
731079ad-4b19-49e8-a393-1341df495c30;BLANCO;252
7327203CE3C84FDF956A3B4C019C0749;AMARILLO;2704
7342A18A3B344DB0BEFE56F186F2D9FE;BLANCO;4435
7349FF1862064EA18674D8CC883ABCE1;BLANCO;125
735E803C99414FF2BA658D2E66B1307D;AZUL;2833
736A33D1470A4EDBBC4C94EED7340D79;WHITE;47
73864E496BEC4D45B3DE202BD88496AC;NEGRO;53
739D65A0CC6C44C2B56451282431D9C9;BLACK;39
73B0FBC90D7D484D826F9E7F88F6004D;NEGRO;4686
73BF3E347B9648F3A1E1E8335F4479D0;ROJO;4299
73C61AF07B6F41C399EEABA366E39A57;BLACK;129
7408BF0EE466413D86269211C5349AAA;PLATA;47
740BE27F0007455D88557BB6DBB8309A;GRIS;4533
741A1C068DF14A8E8B07BEC9A4941622;BLANCO;131
7425A2DF7EED494F9AD7B29224F122A0;GRIS;219
7438fc08-26b5-4609-8001-ee516e4ac3a5;TURQUESA;129
74679D9FD5A1404C84A302FCF4D44F6C;GRIS;107
7475142D732A410EBEADC8DD53772334;GRIS;536
74B67363E7E9472695959F0A969DEB91;GRIS;299
74E599DBD7314E99B8FBF9709C2B96D9;GRIS;2313
74E5B830182D4664B7E2F162C019EF3A;PLATA;328
752D8482B8304932B6ACA6515B41B9F7;BLANCO;131
75589EF7A67642F0BCF9D5A1F47CB254;BLANCO;3501
755AEF42240948B0B0AF1F203AD2872A;BLANCO;540
7570C290DC95407A8118851CAA66112D;AZUL;4640
75800E0076084F22B970D86A48C93D4B;ROJO;3248
75E3D4C449E1491A867E426EBBFF69E7;GRIS;3313
75F7543D7ED34DA0B8736E8C1B8D42BF;BLANCO;363
76100AB263F248B9B93BDDA14095BCCC;AZUL;272
761976D6BBB34BCB83EA0CAC5DC6F09F;GRIS;288
7637D9C393634DA686AFF0CE91B9DA01;NEGRO;2637
76394264ABD34B86A16513698EA62810;AZUL;154
766EAB1721ED4D2C83B50EE1FE0A8E16;BLANCO;53
768057548BE845A0B66F11006FCFBEC4;GRIS;2028
7689F2FB7BD94FC4ADE581FB9BFD4107;BLANCO;68
768E0E2311C34FE78BD611890B27BE2F;BLACK;54
7696C5C5C0A54026B9A775F08466547C;PLATA;47
769947A144FA4E008D36FB7C4C8B3082;BLACK;156
76A184CEB688423582127EDBAD9D95C4;AZUL;284
76B2D4130E0642798765C17B0DB1A77C;AZUL;147
76B532796C5F4534AAA0CBCAE9C5CE8F;NEGRO;1870
76EEEDCA8584498FBFC06188EF5458E2;GRIS;2700
76F20E02D3FA47148637E9D8D9BFD0FF;BLUE;151
76F4F7AD6F6845EC87E38054DC416152;NEGRO;258
77039c8c-5aa3-42e0-bfd3-c68438723b81;GRIS;351
772BFDC6A7764E43AD0911FF3978E060;SILVER-GRAY;4378
7758AA0D22CC43BA81C66E2B94D7271B;BLANCO;152
77651332041F4F73A5F0B87B13EA8A0D;GRIS;1667
777CF45909EE42F093637320E2708B13;RED;57
77896C87FA224EABBD4D2F4331F94455;GRIS;3346
778C75A8C44B496BA6860F4C3144427C;NEGRO;143
778FD5AC0F614063826C431FE01D2CAA;ROJO;1804
779B1F2BC25445709532E54C641858A5;BLANCO;474
779E3B4544EA4814A71495AC55751D62;PLATA;5
77A93B366D09487D92F3C5675AE7DCD9;PLATA;10
77B85C38C8664CB4A8B58562BEA2F462;BLANCO;83
77C34BD21B584EF7BE2100D90CCE2DB7;BLANCO;267
77C4D283CD684E10BA0D99E6D4F0517A;GRIS;112
780FA450FB3B49E29EDDF6BD759696E4;BLANCO;123
7833E93F886A499EB93C81308E2E5DD8;GRIS;3320
7858070c-d157-4d3e-a037-639ae138d34c;ROJO;129
78912742743145DE97AF7B6DF751560E;GRIS;261
78D3FBE78D994E59AEE765AC554661C3;BLANCO;156
7901ACCF84564E709DFFFC3C82BAA4AF;BLANCO;3565
7919CF93884C44F98F5F2FF1AD377CF6;AZUL;107
792848AB6B6A47FF98C129A82DE4CED9;PLATA;33
796688ADF8F349D4B286202ABA2D347D;BLANCO;73
796912D33151411485303E7F611C0F79;BLANCO;112
7976C906D93542D1928D80F39560B68E;GRIS;124
79798ACF73394E7E941BCBE87F927B4A;ROJO;500
7987CFFDE03C4F7CBDA04887FDF3FEE5;AMARILLO;462
79ACA1CF038A403FA5AAAFFC2DE1A7BA;PLATA;135
79B0A0FE20AD4FDF8378AA67C467AE12;GRIS;1607
79D9BC1F91F2467187578ABE93E86A95;PLATA;131
79DCE8A0E2C54A3297DFD13C5740008D;ROJO;29
79ECA36D091446608D518A7163BF174D;NEGRO;134
7A0B914CC4194ABCB771935ACC9FBCB5;BLANCO;131
7A1D7449630140DDB28FA9BAAE9D6144;RED;245
7A272AB76B844FC3B54E3D100CA058C9;GRIS;4696
7A2FFF497CCE4344B883F88D6BE87F23;ARENA;4399
7A3D8E7593B045FABB3AD2BCA0BA183D;NEGRO;1618
7a7bcf44-9ec9-40f0-bfc4-54b6ff131d32;BLANCO;53
7A850A141AC74C3C8C009670E84F0AE2;NARANJA;3865
7AAE503C68FA43E085EA9E83D35BCC0B;PLATA;151
7ABA35D846EA48F3AA071EF846542E4C;NEGRO;154
7AE2D9439E90478AB6BDB4578AA4CBF4;GRIS;351
7AF39CB4BCAB4C148AA97E904E6E9550;GRIS;394
7B0972315DA3407FAE2D65F8B1F54B70;GRIS;47
7b2c4814-6a7b-4817-8887-a41177dc9cf6;NEGRO;162
7B2CEA1FEBC7421AA48BFF60BD440E23;NEGRO;131
7B3049103822471F97B5F2F8685D8CAD;ARENA;3001
7b32e8d5-8129-4b39-9a1f-5b047ff0e3a6;BLANCO;117
7B7D928DCF074B7E9ACC9E53632A4FC1;GRIS;131
7B8659F038264DFDA9F2AC6317C20AF5;RED;289
7B8B618E12F14F38A96E89FE443732AE;WHITE;2942
7BA426D6FB8F459C98ABF1FEABA5E442;SILVER-GRAY;3714
7BC5915DCA2F4894A9E8DE74DA04E713;BLANCO;122
7be4dd01-d7cc-49c8-a253-a0e9a49d0edd;ROJO;129
7BE848E1B3D14FA1ABD256ACFFAF164A;AZUL;120
7C0D2321F40A4F9C98D1ED64DCAB0332;BLANCO;4033
7C41AD01BAB44E14B5EDBEFBC22DA482;AZUL;1750
7C4E81DB5F414C668EF4E544E779CED0;BLANCA;39
7c7488d6-1084-464f-8747-68ea7264c5b4;BLANCO;373
7C89885D1ED7445F9C836F4FDCC9BCA6;AZUL;2869
7c96ed14-139d-429b-8264-bae3598609d9;PLATA;124
7CB53AA642224FB7A9E6493A6C00DE8A;PLATA;58
7CC4A88885374C1DB34D332923756771;PLATA;2028
7D054D2F610A4BF6B1E232C1E8DDA33E;BLANCO;135
7D11F491B9F7412B9607105FAC9009AA;AZUL;2969
7D26314FA46A44D7831EF20D74ECC37A;PLATA;322
7D2E9648EF304E15A00C1075F269BD16;GRIS;1765
7D36074E72B64ABE9EB936EDF1CC260B;BLANCO;73
7D469BA3DA994813986E83FA2BC92A0E;BLANCA;4540
7D4D06B9878A4F2BB712099F293C49C7;SILVER-GRAY;10
7D62B94DA4B146039A7ACE75247B0BB3;RED;131
7D6E3DAE879C4EFF91AC5704BB2F1B2F;BLANCO;2447
7D9D8EDABD51459CA10134D6812D90A6;PLATA;28
7D9DB5E60CA448C18254F6FACA4B2D33;BLANCO;1694
7DAE8075B6DD42C8B442DD40D797F102;GRIS;373
7DBDA9CB7DBB4936A0E17F8EC2456C46;RED;123
7DC00D28BA9D45C58C479EC15CDADB61;AZUL;299
7DC5D76E46E94804872D3F4DD7775B7D;VINO;10
7DCAD84319774F9B96DB9600A4AE9F49;PLATA;129
7DD2BE3C68114479A75C653D6A19B81E;AMARILLO;3361
7DE45067189E4C61AF45F1DE3861DF69;AZUL;3609
7DEF378F591A4A65A86B8E3F37105B7C;AZUL;137
7E33D429330E484FB053D5F86BCC31EE;BLANCO;295
7E58760230984FDC87AF1EB08D236F25;NEGRO;91
7E5F54C2B75E463DA8CD769A70C776C9;AMARILLO;4320
7E852DC37BE845F2A7F9BE5C9A542FD4;ARENA;46
7E8F27B379A84F23945E684893565993;BLANCO;33
7E9421E0DAFB4668B65D7E059BBB63C2;AZUL;168
7EA26E8624434F1094EAF7EDFF7090A9;WHITE;85
7ED21136CC42421199F29C4B91A8BA32;GRIS;120
7F066E8109304DF894779ADDEF7EB50A;CAFÉ;131
7F38576D38D447269A44758674E5919B;PLATA;387
7F6076B89FB247F3A92054DB3A6E974C;PLATA;196
7F8E42FCB1084BFEB0257175FF6F5A8B;ROJO;4460
7F99D080B6774627BED6FF012D49CB6B;NEGRO;2155
7F9B23A780E34FB29F8D5FE04CA7996E;ROJO;254
7FA1F218C53C4BB3A30FDE33D0B57AD4;BLANCO;272
7FA373F806B84222B501D4CF16A1748C;GRIS;125
7FAA57B2A22A4F49B805398F55A6529C;ROJO;106
7fc645f7-3e81-493d-b23f-a8504ce65a39;GRIS;149
7FEF202E85194150A1BCE2CA9E991A00;BLANCO;529
7FFE148E21F346F7A4865ADA9DAB7367;PLATA;58
801E2393ED2D47D8B00F92CF482C132A;GRIS;154
803820F5C59C43508DD9403CFACF79E2;ROJO;73
8049045D2C6E422B98AAF1C7E8560911;ROJO;429
804B014F27A74BCF805FE696AA99D5FD;PLATA;4651
804D20172E8B4D20B108609CCB57A3E2;ARENA;1297
80538FF2C4BE428586B27AC434ED6598;BLANCO;289
80648BAC23F742DAAFE511D0E1190906;AZUL;30
80696F8617FD4C76A30AFB40CB6A2C8B;GRIS;3219
80A5404B90F545A0AEF4EAA57DBE17F2;BLANCO;2028
80B369A727864B1D8ED61DA92AC46A98;VINO;73
80BAA6BDAEF045EA8C7511ADC23FD004;BLANCO;143
80e90b4c-92e7-4623-9de8-dcc7a4e9eec6;PLATA;57
81019F4C3B214A22899F9108878AC44C;BLANCO;265
8129F336533846D086828AB96A13B6CE;ROJO;524
813C7CF8951F4A51A87E93A6BB15E315;AZUL;107
814BD12749284F72ABDE8A846B6E3E3F;GRIS;4638
814EC415AB184D0C8BA4CDAD0470E87A;BLANCO;136
81741E626A124A4F8C779AFCE8EEFB2C;ROJO;214
818438C2D7804D5E91956AED68592009;PLATA;143
8186360287C04D248475690185EE66C5;RED;112
81A2CC60168F449E83EF4A1EB1279B81;NEGRO;305
81B89F7189A94C699E017380B6558084;AZUL;132
81C9E05396374D888F126A0B6427E011;GRIS;24
81D02477D70B41B5B90481B4AF40F2EC;ROJO;3
8205FB21454F4A32AFA58A5B97E1D5D1;AZUL;196
8210C95195294BAEA665F92107376FDF;WHITE;258
8222745CF098452C90E7BF0C3DCB211E;AZUL;1405
8237E403672D4BC4977635ED25411E5B;BLANCO;114
8238E9832FCD41478B29F051EB41BF42;NEGRO;143
824CA6A1772148D4A7A9CF382679C280;GRIS;10
825039D4B28F49B88E332CA2230EA971;BLUE;3
825852C0A0804F3192CF78DCC4D74CEC;NEGRO;1667
826CE04E2A054D5AB71DBD6D0E1F4FCE;BLANCO;107
826FCEAB0E5C4B0885FEA687BF23E581;GRIS;47
827EBC322C424AD1956942E73EAC09FF;BLANCO;131
829D48F214A846B5BC3C5556A461FE24;BLANCO;1566
82A7F135E8724E4CB312FB11C92B951D;WHITE;252
82BE8818D53A4DFCBA7673CAEBF494CE;VINO;1113
82BEB8FBF7A74122B32A9AA79934246B;BLANCO;1549
82DB852CE0554DBF978E997F9AC3D730;CAFE;1549
82E7501165E64FA785AE5B9A00DC4A6D;BLACK;27
8313C5711F794FE79ADCC1E4ACCBF4F5;GRIS;1667
831FCA6EC84C4EB1A92CC5C6A05D0933;ROJO;125
83433B16F99946DEA05BFC7CCF65266F;SILVER-GRAY;143
839AB0B4A75F47D89390210B2F2C4E32;BLANCO;85
83B35CA751EE48608FAA0A170D7E1F44;BLUE;73
83BFB2871D724F04BC1D954D69842BE1;VINO;453
83D1B0B491224556A137888061ABBC9E;BLANCO;3162
83F1125172144DFAB615591377556C15;PLATA;131
840186E79E3241108F69D9CDBB17A5AE;BLANCO;130
84072E19574A4EEA974C6B348F80E141;NEGRO;1694
8426EE66008E42658B0512569BB9F0F3;ROJO;351
842E00FB73FA4085ADFB6AB66A91D46A;BLANCO;182
843C9414AB0E4295A234C563DD426A50;ROJO;125
846376EDEFDD43F89DA7557055441A38;WHITE;1979
846C65418F8C4247867C189BA648BDFB;ARENA;214
84770D2E640E42BEBEDF64C76588DBB8;ROJA;1
84BE62EAAE974C869F2AB692D5B86600;ROJO;389
84CB641D239047DFAF43CF581F865B0B;ROJA;3191
84E37A6FD6D14E9782FC74C96BC34C79;RED;125
84EDBADF759943D1BEB488D2FDD80EC3;BLUE;68
850EE4F1FD104B8BB6B47B7B9379D088;BLANCO;299
851A088955764F669944DCEE52E2B364;BLANCO;146
853C6A7ECB6343898896E8EF489486DA;AZUL;2606
8541F2E93D5B489F8D7FB9C4FB2BD632;NARANJA;53
856B88E1872544BE8D29E95770047A55;GRIS;131
8603A7B9979C4F4B8424E32C45CB49A0;PLATA;131
86317BA350A94FF780D32FF3BF085255;BLUE;214
86430059-ff86-4902-bff4-276dee28c7d9;GRIS;162
864804C7B8884A6AAC7C3CF3BC9BE210;BLANCO;295
8686CF826EE64C999D74FFC0352F6F18;AZUL;47
86877C9E8F1F4A7CBEEAEC128E1EBD8A;ROJO;130
86B3AF97CDEF493E9D4F0FF6D264B35D;NEGRO;153
86B6234BE12547198B7DE9083B8B3EF0;ROJA;1683
86C7D23B044447F597C3F676D9F4D03D;VERDE;2000
86CF805950A3491AABCB0D14CD906F06;GRIS;1765
86D39417FD00434D9998F17BB6879615;ROJO;23
86D3C2B1F8B0410AA5D54B4B53A4453C;BLACK;524
86D79C1F3405461F96C02AC45BBD2B78;NEGRO;10
86D8E31058C74E58AE0D2AE4804BF3BB;AZUL;2869
86DF7ABDD16E4951B388AE444F55CCEA;WHITE;387
86E0D9DFD6E14BF5973DFD0740EA0564;AZUL;1750
86E4B885E328430EA6652DA4FDD4183F;BLANCO;10
86E8677FA5A84BAA8C226FF995FBB888;AZUL;73
86ECD42F4C074A579CED58DE8B106EED;WHITE;2710
86F64A93B0E8409FB61B2066A69E0984;GRIS;219
8716352E56B24DD2A061A1ACAF8E21AF;GRIS;265
8723AACE9F2B4E6F86023DD92B62BB1C;BLACK;2406
8723D285F2834C0490A87A2B9A1C7DB4;BLANCO;197
87389CD501EA41A7A588108A19075274;NEGRO;119
87472356F2F7418F9D63C194D394AECC;GRIS;267
8756B1EF1B6B40F4B2D8181141512216;BLUE;129
875da2de-6fc0-46a8-b534-35569f0cf7f4;GRIS;228
876071102FC24EA38CA68AF4B01C2389;PLATA;203
876E109C1994406AAF4DE4682EC5B44A;NEGRO;125
876E7B4C62B1453F8DDDEFE5E9CF77BD;NEGRO;265
8771D95DAC8442D89A6C0FEED6D2E085;NEGRO;107
8784DCE1118D48CEAFC3EBC19D155F6F;BLANCO;47
878B09C78F6C4C93A90B06FA45BE2A66;BLANCO;47
8793ACFBA92B422B9FA51F847E51F91F;WHITE;46
879D86290C5A4B1681CE1F9A6E5A385D;BLANCO;4170
87B05F966C194DEF858513E38B889851;PLATA;46
87EDC47504324B859EA03D08FAD54598;ROJO;47
87EFA0BD849842D8916729B0E9787602;BLANCO;3645
880F024234294B8C9DBDE5E544E6A384;SILVER-GRAY;91
88189012-012e-417a-b21c-c3ee371f3856;PLATA;146
881CCFAF499F4BD69E7CA99CA5A416F8;SILVER-GRAY;4143
882843EEE4CB45D19A2EAFCCD34EA3E0;BLUE;425
885643FC66E8494B88FB8B164E682264;BLANCO;1667
8856820ABC2B4D58B48C7F95D46A5CB2;BLANCO;10
88670DEC45184EA8BFE847292899172D;BLANCO;136
887331723EEA44D6A3EA2F82F3FEBA15;BLANCO;47
8894E0606FFA4E8C8A7A0141233D2717;GRIS;107
88AB8ECF1F6A4DB19FC26870B00A8A98;AZUL;3385
88C3871DFED84CC58181F841053F9C98;BLANCO;10
88F4E918EC844B018C1DA78BF58A8938;BLANCO;324
89303E97F78D482DA87C7034D3B3C8CE;BLANCO;47
8955E90424C64DB68864D5ACC393A776;RED;120
895d5208-1307-4c93-92e3-3657c5503220;ROJO;39
896A9262D61B4A7ABEB2EFCB5D3677FE;ARENA;131
897DB08C011C440A82D00BD2B32DBC54;GRIS;220
8980AC0405794088973DC475FD2F89B2;GRIS;185
89966a3a-0d29-4772-8516-4161431647f2;NEGRA;214
899D49F1A5AE4725AB828A0ACEA5A546;ROJO;106
89D8EC167AE647A3B19CDED21639FED9;BLUE;53
89d9825c-0a82-4ae1-8827-8284ac6f9e95;GRIS;117
89E339554CF54C0C904FF8968344EB18;PLATA;57
89eeb46e-a86e-442f-b4e8-03ac5d133ec5;PLATA;47
8A020B8995B5497A920E455F69A3736D;NEGRO;2946
8A1FAA37114A47888D77C0633B3E9DD9;BLACK;254
8A46C21CAE7341ADB3D83499B3E9B496;GRIS;169
8A5F2267D12044DAB3687EDCC942754D;GRIS;153
8A5F8550AFE64AECA1ECC9F2F7F5F86E;BLANCO;163
8A716D58129C477C9FF3EBBAB6146349;BLANCO;4708
8A7D473CB7D54BDB83EF8A9E3717792D;ROJO;2684
8A9AE4887C574AA9A81DD4075F88BA39;BLANCO;107
8AC2AED74E0445EEAE7F71BB91FDBD3D;AZUL;157
8AF9294452D74BE0BE93B88BD7D6FF35;AMARILLO;1405
8B090A49728646C0A5C1D5FCEC328B35;PLATA;24
8B1D4666536A4431BDA6C0FAD1B57D0C;BLANCO;129
8B34CA56C04A406C870DEFC71D6C2D39;PLATA;10
8B45215A21494700B592B5E61AA5EA9D;VINO;2991
8B51B9B78B32448B94DE2FE9676926C3;WHITE;46
8B7603894C344A12BE4A88DD58221E08;BLANCO;66
8B76B5DFC78E4BA4BD1D3377EFB37968;BLANCA;460
8B8DFF001FC145A6B1E00B8ECD7DE254;VINO;47
8B951BA49D66440AAE840574DB800E55;PLATA;6
8BC5B659B0544C21BCF56B12B2E4535E;BLACK;131
8BEC6C80676347B988AE021BAE17833D;BLANCA;362
8C0C6CD16A124B209FFC7BCC95B83153;VINO;249
8C56BB6489354B4FB0DFE03013F1C52E;BLANCO;2684
8C56C981C71646F09F1E39878958309F;BLUE;10
8C7CA0EB3FE34E029E7ECBD2E8C879A5;GRIS;20
8C878F2A6CEF481DBF89391A306136CA;WHITE;267
8c88608b-81cd-4f7e-9e0a-d19df302732b;GRIS;260
8C977C13753442E29898D40683B34E60;ROJO;474
8CB70CAFA07E429D81D5A9AA8768558E;GRIS;136
8CB7C83F95D14208AAEE1A97B17BC6E4;GRIS;125
8CDE9730795B49D8AEE9396A3B459D78;BLANCO;131
8CDFF48861AE4823A17F8D76B7B7CC3B;NEGRO;10
8CF990FD773547EDB9B9AFB2F892B1C3;AZUL;131
8D016102BCC247579659876195727CDC;BLANCO;2447
8D077BB879F449BE9CD8259AD71CC3D8;AZUL;199
8D0950B052484DE38153ADEF5B16C3FC;ARENA;10
8D09F905C8724AEF9F365933B851306E;NEGRO;1772
8D338610AA684EB8B354ACC2B406EF0C;ROJO;219
8D35E62DCB454D17BA565D4822013E30;PLATA;147
8D36F6617648433CB0BD720FA4E1634B;GRIS;3388
8D3FABBEBF734B1185F19A6CBF940D7D;BLANCO;299
8D511A5833804157BBB42D2E67CC64D9;BLANCO;47
8D559AC78232479CAC137ABD74B32EF3;BLANCO;10
8D5778E293D24B7D8973A6038AA7A016;BLANCO;136
8D6BBF4C05794CB9BEF16CDFD31FB019;NEGRO;232
8D778BEB264849F2920B9DEA89FBEFF5;AZUL;163
8D8338E97EF64F1C873C9A71E444EDC9;BLANCO;187
8D84FC17FD27417485E762F83324F1A2;VERDE;289
8D85A1DEF8124696BC658CC3F254BB95;GRIS;2637
8d9b9582-65dc-4376-a670-e1a70e7ebbc8;ROJO COBRIZO;252
8DB193C9C56E48AA9C1F091F428139E0;BLANCO;289
8DD0E76278A64760851C65D7A0D002C7;SILVER-GRAY;3124
8DE6A8D5B53D40D3AAC09FBA58CC2CFC;BLANCO;47
8DE7E2EC83464933B40C6AABE69200EB;GRIS;2456
8DE8A36B88B64A4AB28AA9C35C077F41;GRIS;326
8E50B72314444597BEF1FC02246A4F64;BLANCO;130
8E56E297A30545DBAFA2CD3563E14D4B;BLANCO;22
8E66D2856CC84858B1C8559C276A5881;ARENA;700
8E86748360344CDC9A31B074694CE1D8;WHITE;518
8E89407237914027A7BC730D6B6F334A;GRIS;3828
8E8EBBE38A034D9284F543010F6DCCFA;NEGRO;104
8E96AB57F8DE459E939121A3402311E3;WHITE;182
8EC0308872584C609A550FF9018483B4;ROJO;252
8EC854B0AF0F4D548EC0965F8FB582F6;ROJO;10
8ED97223F88D40C881257CDE7789E774;NEGRO;3484
8EECD6F33EB24B30A4C759654BB7570A;GRIS;351
8EEEE54BC3044FD1B8BFEBAE0717E613;BLANCO;1160
8EF8F430FAFE4FB8948D402AF5A8D562;NEGRO;92
8EFEEC7445D34F14B2166C01C149D00E;CAFÉ;135
